     x             y              z     
-0.124804332852    0.0    0.0705671753883
-0.114867024124    0.0    0.0930604186058
-0.105149909854    0.0    0.116661890984
-0.101757839322    0.0    0.106902643681
-0.0968829542398    0.0    0.10505036974
-0.0912012979388    0.0    0.108177706242
-0.0861728936434    0.0    0.107403739929
-0.0793286710978    0.0    0.119547232628
-0.0741388872266    0.0    0.120859309673
-0.0690999180079    0.0    0.121226355076
-0.0646390393376    0.0    0.116670474052
-0.0596857555211    0.0    0.11612801218
-0.0541528575122    0.0    0.121601149082
-0.0492429994047    0.0    0.121150001526
-0.0453493632376    0.0    0.107781752586
-0.0400402210653    0.0    0.111398264408
-0.0346755795181    0.0    0.11705939436
-0.0301978550851    0.0    0.107790752888
-0.0247758198529    0.0    0.116540595531
-0.0196484234184    0.0    0.121342941761
-0.0149732222781    0.0    0.112196012974
-0.0100351404399    0.0    0.109087571144
-0.0050003118813    0.0    0.111021801472
-6.85441436943e-09    0.0    0.114999994278
0.00492175947875    0.0    0.120021447182
0.00980824511498    0.0    0.122085615635
0.0149732083082    0.0    0.112196012974
0.0199625063688    0.0    0.11234842205
0.0249066613615    0.0    0.113543495178
0.0298838224262    0.0    0.113782569408
0.03449241817    0.0    0.120053812504
0.0396914258599    0.0    0.116386040688
0.0441724658012    0.0    0.122735544682
0.049155831337    0.0    0.122146173954
0.0541528426111    0.0    0.121601149082
0.0580132901669    0.0    0.132040366173
0.0639598071575    0.0    0.122631892204
0.0690999105573    0.0    0.121226355076
0.0745304450393    0.0    0.117884978294
0.0790503174067    0.0    0.12152771616
0.0851382091641    0.0    0.114326879025
0.0907319784164    0.0    0.111140772343
0.0958926454186    0.0    0.110968097687
0.10071593523    0.0    0.112811490536
0.112074844539    0.0    0.079298242569

-0.123209387064    0.000899581589958    0.0784065570831
-0.114103786647    0.000899581589958    0.096986934185
-0.104967661202    0.000899581589958    0.117645188808
-0.10158418864    0.000899581589958    0.107887491226
-0.0953975245357    0.000899581589958    0.113926931858
-0.0904191285372    0.000899581589958    0.113116129875
-0.0845469906926    0.000899581589958    0.118282898903
-0.0797461941838    0.000899581589958    0.116576358318
-0.074399933219    0.000899581589958    0.118876441956
-0.0703186169267    0.000899581589958    0.111300870419
-0.065091855824    0.000899581589958    0.112696215153
-0.0598948188126    0.000899581589958    0.11413894558
-0.0553988516331    0.000899581589958    0.108660980701
-0.0492429994047    0.000899581589958    0.121150001526
-0.044407851994    0.000899581589958    0.119744822025
-0.0405982770026    0.000899581589958    0.10341767931
-0.0347366258502    0.000899581589958    0.116061314583
-0.0301455166191    0.000899581589958    0.108789428711
-0.0252992510796    0.000899581589958    0.104552074909
-0.0198578201234    0.000899581589958    0.115346595287
-0.0151826366782    0.000899581589958    0.10419879818
-0.00991297420114    0.000899581589958    0.116086467743
-0.00497413193807    0.000899581589958    0.114021703243
-6.93873891677e-09    0.000899581589958    0.108000024796
0.00501775089651    0.000899581589958    0.109021886826
0.01003512647    0.000899581589958    0.109087571144
0.0150779141113    0.000899581589958    0.108197375774
0.0197531078011    0.000899581589958    0.118344828129
0.0249502845109    0.000899581589958    0.112544402122
0.0297791529447    0.000899581589958    0.115779801846
0.0347976610065    0.000899581589958    0.115063175201
0.0397611819208    0.000899581589958    0.115388497353
0.0444862991571    0.000899581589958    0.118747874737
0.0501145422459    0.000899581589958    0.111188038826
0.0548237673938    0.000899581589958    0.114633366108
0.0584314055741    0.000899581589958    0.128062232971
0.0645258203149    0.000899581589958    0.117664023876
0.0689780414104    0.000899581589958    0.122218891621
0.0725725516677    0.000899581589958    0.132756635189
0.0786327943206    0.000899581589958    0.124498530865
0.0841035470366    0.000899581589958    0.121249958515
0.090419113636    0.000899581589958    0.113116129875
0.0958926454186    0.000899581589958    0.110968097687
0.102105118334    0.000899581589958    0.104933067799
0.110070243478    0.000899581589958    0.0901140418053

-0.121415086091    0.00179916317992    0.087225839138
-0.114676214755    0.00179916317992    0.0940420475006
-0.1044209674    0.00179916317992    0.120594903469
-0.100715942681    0.00179916317992    0.11281155014
-0.0962227582932    0.00179916317992    0.108995481968
-0.0897933915257    0.00179916317992    0.117066904545
-0.0854338482022    0.00179916317992    0.112348839283
-0.0800245404243    0.00179916317992    0.114595874786
-0.074399933219    0.00179916317992    0.118876441956
-0.0699530094862    0.00179916317992    0.114278480053
-0.0655446648598    0.00179916317992    0.108721896648
-0.060417458415    0.00179916317992    0.10916630888
-0.0561656206846    0.00179916317992    0.100697800159
-0.0502888709307    0.00179916317992    0.109195634365
-0.0448786132038    0.00179916317992    0.113763257504
-0.0402494929731    0.00179916317992    0.108405515194
-0.0352860614657    0.00179916317992    0.10707806015
-0.0297268312424    0.00179916317992    0.116778418064
-0.0254301093519    0.00179916317992    0.101554855347
-0.0199625194073    0.00179916317992    0.11234842205
-0.0152088133618    0.00179916317992    0.103199109077
-0.0101049505174    0.00179916317992    0.105088159084
-0.00498285843059    0.00179916317992    0.113021775723
-6.86646073333e-09    0.00179916317992    0.114000007153
0.00493048550561    0.00179916317992    0.119021519661
0.00998277030885    0.00179916317992    0.112087115288
0.0152873303741    0.00179916317992    0.100200101376
0.0200672037899    0.00179916317992    0.109350308418
0.0248630438    0.00179916317992    0.114542528629
0.0303548462689    0.00179916317992    0.104794904232
0.034309271723    0.00179916317992    0.123048290253
0.0396914258599    0.00179916317992    0.116386040688
0.04385862872    0.00179916317992    0.126723214626
0.0499402359128    0.00179916317992    0.113180443287
0.0546320714056    0.00179916317992    0.116624161243
0.0603129193187    0.00179916317992    0.110160871983
0.0644126236439    0.00179916317992    0.118657633305
