     x             y              z     
-0.117906391621    0.0    0.0478340830803
-0.105230800807    0.0    0.0872064676285
-0.0970479995012    0.0    0.104064091682
-0.089949823916    0.0    0.116079195976
-0.0867641344666    0.0    0.103447660446
-0.0786328092217    0.0    0.124498530865
-0.073877826333    0.0    0.122842236996
-0.070806093514    0.0    0.107330724239
-0.0648654475808    0.0    0.1146833148
-0.0603129304945    0.0    0.110160871983
-0.0559739246964    0.0    0.1026886549
-0.050114557147    0.0    0.111188038826
-0.0441724807024    0.0    0.122735544682
-0.0394821688533    0.0    0.119378789902
-0.0343703366816    0.0    0.122050091267
-0.029622156173    0.0    0.118775710106
-0.0248630568385    0.0    0.114542528629
-0.0199625194073    0.0    0.11234842205
-0.0150255747139    0.0    0.110196694374
-0.0100525924936    0.0    0.108087762833
-0.0050003118813    0.0    0.111021801472
-6.77008893391e-09    0.0    0.122000023365
0.00493048550561    0.0    0.119021519661
0.00989550724626    0.0    0.117086395264
0.0148946763948    0.0    0.115194961071
0.0199625063688    0.0    0.11234842205
0.0250375214964    0.0    0.11054633522
0.0297268163413    0.0    0.116778418064
0.0346145145595    0.0    0.118057593346
0.0394821576774    0.0    0.119378789902
0.0444078408182    0.0    0.119744822025
0.0485457405448    0.0    0.129119559765
0.0535777695477    0.0    0.127573534489
0.0586404614151    0.0    0.126073225975
0.0620353519917    0.0    0.139522656441
0.0687343031168    0.0    0.12420396471
0.0727030783892    0.0    0.131765231133
0.0784936249256    0.0    0.125488802433
0.0838079228997    0.0    0.123228057861
0.0897933766246    0.0    0.117066904545
0.096387796104    0.0    0.108009203911
0.100542284548    0.0    0.113796338081
0.104967653751    0.0    0.117645188808
0.11543943733    0.0    0.0901155319214

-0.113350503147    0.000892116182573    0.0724154558182
-0.104188919067    0.000892116182573    0.0931153144836
-0.0972130447626    0.000892116182573    0.103077813625
-0.0922963395715    0.000892116182573    0.101263925076
-0.0864685103297    0.000892116182573    0.105425759792
-0.0815554484725    0.000892116182573    0.103702887535
-0.0754441469908    0.000892116182573    0.110944851875
-0.0701967477798    0.000892116182573    0.112293466568
-0.0642994344234    0.000892116182573    0.119651183128
-0.060417458415    0.000892116182573    0.10916630888
-0.0548237785697    0.000892116182573    0.114633366108
-0.0502888709307    0.000892116182573    0.109195634365
-0.0449570678174    0.000892116182573    0.11276636982
-0.0399704687297    0.000892116182573    0.112395807743
-0.0347366258502    0.000892116182573    0.116061314583
-0.0299361757934    0.000892116182573    0.112783893585
-0.025342868641    0.000892116182573    0.103553041458
-0.0202766135335    0.000892116182573    0.103353961945
-0.014868513681    0.000892116182573    0.116194650173
-0.0101398546249    0.000892116182573    0.103088542461
-0.00501776486635    0.000892116182573    0.109021886826
-6.89055390524e-09    0.000892116182573    0.111999973297
0.00502647738904    0.000892116182573    0.108021959305
0.00989550724626    0.000892116182573    0.117086395264
0.0148946763948    0.000892116182573    0.115194961071
0.0196135099977    0.000892116182573    0.122342392445
0.0246013272554    0.000892116182573    0.12053678894
0.0300408322364    0.000892116182573    0.110786661148
0.0352250002325    0.000892116182573    0.108076199532
0.039551910013    0.000892116182573    0.118381186962
0.0451139733195    0.000892116182573    0.110772534847
0.0493301413953    0.000892116182573    0.120153829098
0.0543445311487    0.000892116182573    0.119610353947
0.0596857443452    0.000892116182573    0.11612801218
0.063167385757    0.000892116182573    0.12958686018
0.0688561722636    0.000892116182573    0.123211428165
0.0728336125612    0.000892116182573    0.130773767471
0.0796070098877    0.000892116182573    0.117566629887
0.0849904045463    0.000892116182573    0.115315898895
0.0902626812458    0.000892116182573    0.114103778839
0.0953975096345    0.000892116182573    0.113926931858
0.100021339953    0.000892116182573    0.116750761509
0.107154481113    0.000892116182573    0.105846091747
0.113531351089    0.000892116182573    0.0999318208694
0.125203058124    0.000892116182573    0.0686072554588

-0.111528143287    0.00178423236515    0.0822480168343
-0.104883499444    0.00178423236515    0.0891761627197
-0.095562569797    0.00178423236515    0.112940653801
-0.0924527794123    0.00178423236515    0.100276156902
-0.0857294648886    0.00178423236515    0.110370799541
-0.0815554484725    0.00178423236515    0.103702887535
-0.0751830860972    0.00178423236515    0.112927779198
-0.0709279626608    0.00178423236515    0.10633812809
-0.064412638545    0.00178423236515    0.118657633305
-0.0596857555211    0.00178423236515    0.11612801218
-0.0552071593702    0.00178423236515    0.110651835442
-0.0500274039805    0.00178423236515    0.112184270859
-0.0448786132038    0.00178423236515    0.113763257504
-0.040737785399    0.00178423236515    0.10142259264
-0.0353471115232    0.00178423236515    0.106079980373
-0.0301455166191    0.00178423236515    0.108789428711
-0.0255173482001    0.00178423236515    0.0995567884445
-0.0202766135335    0.00178423236515    0.103353961945
